( 58,  39,   3)  39761
( 39,  58,   3)  39761
( 58,  59,   3)   7690
( 59,  58,   3)   7690
( 59,   8,   3)  33845
(  8,  59,   3)  33845
( 59,  25,   3)  37954
( 25,  59,   3)  37954
( 59,  58,   3)   7690
( 58,  59,   3)   7690
(  8,  60,   3)  42049
( 60,   8,   3)  42049
( 59,  60,   3)  60345
( 60,  59,   3)  60345
]
q:[
(  1,   1)  10000
(  2,   1)  10000
(  3,   1)  10000
(  4,   1)  10000
(  5,   1)  10000
(  6,   1)  10000
(  7,   1)  10000
(  8,   1)  10000
(  9,   1)  10000
( 10,   1)  10000
( 11,   1)  10000
( 12,   1)  10000
( 13,   1)  10000
( 14,   1)  10000
( 15,   1)  10000
( 16,   1)  10000
( 17,   1)  10000
( 18,   1)  10000
( 19,   1)  10000
( 20,   1)  10000
( 21,   1)  10000
( 22,   1)  10000
( 23,   1)  10000
( 24,   1)  10000
( 25,   1)  10000
( 26,   1)  10000
( 27,   1)  10000
( 28,   1)  10000
( 29,   1)  10000
( 30,   1)  10000
( 31,   1)  10000
( 32,   1)  10000
( 33,   1)  10000
( 34,   1)  10000
( 35,   1)  10000
( 36,   1)  10000
( 37,   1)  10000
( 38,   1)  10000
( 39,   1)  10000
( 40,   1)  10000
( 41,   1)  10000
( 42,   1)  10000
( 43,   1)  10000
( 44,   1)  10000
( 45,   1)  10000
( 46,   1)  10000
( 47,   1)  10000
( 48,   1)  10000
( 49,   1)  10000
(  1,   2)  10000
(  2,   2)  10000
(  3,   2)  10000
(  4,   2)  10000
(  5,   2)  10000
(  6,   2)  10000
(  7,   2)  10000
(  8,   2)  10000
(  9,   2)  10000
( 10,   2)  10000
( 11,   2)  10000
( 12,   2)  10000
( 13,   2)  10000
( 14,   2)  10000
( 15,   2)  10000
( 16,   2)  10000
(  1,   3)  10000
(  2,   3)  10000
(  3,   3)  10000
(  4,   3)  10000
(  5,   3)  10000
(  6,   3)  10000
(  7,   3)  10000
(  8,   3)  10000
(  9,   3)  10000
( 10,   3)  10000
( 11,   3)  10000
( 12,   3)  10000
( 13,   3)  10000
( 14,   3)  10000
( 15,   3)  10000
( 16,   3)  10000
( 17,   3)  10000
( 18,   3)  10000
( 19,   3)  10000
( 20,   3)  10000
( 21,   3)  10000
( 22,   3)  10000
( 23,   3)  10000
( 24,   3)  10000
( 25,   3)  10000
( 26,   3)  10000
( 27,   3)  10000
( 28,   3)  10000
( 29,   3)  10000
( 30,   3)  10000
( 31,   3)  10000
( 32,   3)  10000
( 33,   3)  10000
( 34,   3)  10000
( 35,   3)  10000
( 36,   3)  10000
( 37,   3)  10000
( 38,   3)  10000
( 39,   3)  10000
( 40,   3)  10000
( 41,   3)  10000
( 42,   3)  10000
( 43,   3)  10000
( 44,   3)  10000
( 45,   3)  10000
( 46,   3)  10000
( 47,   3)  10000
( 48,   3)  10000
( 49,   3)  10000
( 50,   3)  10000
( 51,   3)  10000
( 52,   3)  10000
( 53,   3)  10000
( 54,   3)  10000
( 55,   3)  10000
( 56,   3)  10000
( 57,   3)  10000
( 58,   3)  10000
( 59,   3)  10000
( 60,   3)  10000
]
Mp:[
(  1,   1,	1) 10000000
(  2,   1,	1) 10000000
(  3,   1,	1) 10000000
(  4,   1,	1) 10000000
(  5,   1,	1) 10000000
(  6,   1,	1) 10000000
(  7,   1,	1) 10000000
(  8,   1,	1) 10000000
(  9,   1,	1) 10000000
( 10,   1,	1) 10000000
( 11,   1,	1) 10000000
( 12,   1,	1) 10000000
( 13,   1,	1) 10000000
( 14,   1,	1) 10000000
( 15,   1,	1) 10000000
( 16,   1,	1) 10000000
( 17,   1,	1) 10000000
( 18,   1,	1) 10000000
( 19,   1,	1) 10000000
( 20,   1,	1) 10000000
( 21,   1,	1) 10000000
( 22,   1,	1) 10000000
( 23,   1,	1) 10000000
( 24,   1,	1) 10000000
( 25,   1,	1) 10000000
( 26,   1,	1) 10000000
( 27,   1,	1) 10000000
( 28,   1,	1) 10000000
( 29,   1,	1) 10000000
( 30,   1,	1) 10000000
( 31,   1,	1) 10000000
( 32,   1,	1) 10000000
( 33,   1,	1) 10000000
( 34,   1,	1) 10000000
( 35,   1,	1) 10000000
( 36,   1,	1) 10000000
( 37,   1,	1) 10000000
( 38,   1,	1) 10000000
( 39,   1,	1) 10000000
( 40,   1,	1) 10000000
( 41,   1,	1) 10000000
( 42,   1,	1) 10000000
( 43,   1,	1) 10000000
( 44,   1,	1) 10000000
( 45,   1,	1) 10000000
( 46,   1,	1) 10000000
( 47,   1,	1) 10000000
( 48,   1,	1) 10000000
( 49,   1,	1) 10000000
(  1,   2,  2) 10000000
(  2,   2,  2) 10000000
(  3,   2,  2) 10000000
(  4,   2,  2) 10000000
(  5,   2,  2) 10000000
(  6,   2,  2) 10000000
(  7,   2,  2) 10000000
(  8,   2,  2) 10000000
(  9,   2,  2) 10000000
( 10,   2,  2) 10000000
( 11,   2,  2) 10000000
( 12,   2,  2) 10000000
( 13,   2,  2) 10000000
( 14,   2,  2) 10000000
( 15,   2,  2) 10000000
( 16,   2,  2) 10000000
(  1,   3,  3) 10000000
(  2,   3,  3) 10000000
(  3,   3,  3) 10000000
(  4,   3,  3) 10000000
(  5,   3,  3) 10000000
(  6,   3,  3) 10000000
(  7,   3,  3) 10000000
(  8,   3,  3) 10000000
(  9,   3,  3) 10000000
( 10,   3,  3) 10000000
( 11,   3,  3) 10000000
( 12,   3,  3) 10000000
( 13,   3,  3) 10000000
( 14,   3,  3) 10000000
( 15,   3,  3) 10000000
( 16,   3,  3) 10000000
( 17,   3,  3) 10000000
( 18,   3,  3) 10000000
( 19,   3,  3) 10000000
( 20,   3,  3) 10000000
( 21,   3,  3) 10000000
( 22,   3,  3) 10000000
( 23,   3,  3) 10000000
( 24,   3,  3) 10000000
( 25,   3,  3) 10000000
( 26,   3,  3) 10000000
( 27,   3,  3) 10000000
( 28,   3,  3) 10000000
( 29,   3,  3) 10000000
( 30,   3,  3) 10000000
( 31,   3,  3) 10000000
( 32,   3,  3) 10000000
( 33,   3,  3) 10000000
( 34,   3,  3) 10000000
( 35,   3,  3) 10000000
( 36,   3,  3) 10000000
( 37,   3,  3) 10000000
( 38,   3,  3) 10000000
( 39,   3,  3) 10000000
( 40,   3,  3) 10000000
( 41,   3,  3) 10000000
( 42,   3,  3) 10000000
( 43,   3,  3) 10000000
( 44,   3,  3) 10000000
( 45,   3,  3) 10000000
( 46,   3,  3) 10000000
( 47,   3,  3) 10000000
( 48,   3,  3) 10000000
( 49,   3,  3) 10000000
( 50,   3,  3) 10000000
( 51,   3,  3) 10000000
( 52,   3,  3) 10000000
( 53,   3,  3) 10000000
( 54,   3,  3) 10000000
( 55,   3,  3) 10000000
( 56,   3,  3) 10000000
( 57,   3,  3) 10000000
( 58,   3,  3) 10000000
( 59,   3,  3) 10000000
( 60,   3,  3) 10000000
]
Mm:[
(  1,   1,	1) 1000000
(  2,   1,	1) 1000000
(  3,   1,	1) 1000000
(  4,   1,	1) 1000000
(  5,   1,	1) 1000000
(  6,   1,	1) 1000000
(  7,   1,	1) 1000000
(  8,   1,	1) 1000000
(  9,   1,	1) 1000000
( 10,   1,	1) 1000000
( 11,   1,	1) 1000000
( 12,   1,	1) 1000000
( 13,   1,	1) 1000000
( 14,   1,	1) 1000000
( 15,   1,	1) 1000000
( 16,   1,	1) 1000000
( 17,   1,	1) 1000000
( 18,   1,	1) 1000000
( 19,   1,	1) 1000000
( 20,   1,	1) 1000000
( 21,   1,	1) 1000000
( 22,   1,	1) 1000000
( 23,   1,	1) 1000000
( 24,   1,	1) 1000000
( 25,   1,	1) 1000000
( 26,   1,	1) 1000000
( 27,   1,	1) 1000000
( 28,   1,	1) 1000000
( 29,   1,	1) 1000000
( 30,   1,	1) 1000000
( 31,   1,	1) 1000000
( 32,   1,	1) 1000000
( 33,   1,	1) 1000000
( 34,   1,	1) 1000000
( 35,   1,	1) 1000000
( 36,   1,	1) 1000000
( 37,   1,	1) 1000000
( 38,   1,	1) 1000000
( 39,   1,	1) 1000000
( 40,   1,	1) 1000000
( 41,   1,	1) 1000000
( 42,   1,	1) 1000000
( 43,   1,	1) 1000000
( 44,   1,	1) 1000000
( 45,   1,	1) 1000000
( 46,   1,	1) 1000000
( 47,   1,	1) 1000000
( 48,   1,	1) 1000000
( 49,   1,	1) 1000000
(  1,   2,  2) 1000000
(  2,   2,  2) 1000000
(  3,   2,  2) 1000000
(  4,   2,  2) 1000000
(  5,   2,  2) 1000000
(  6,   2,  2) 1000000
(  7,   2,  2) 1000000
(  8,   2,  2) 1000000
(  9,   2,  2) 1000000
( 10,   2,  2) 1000000
( 11,   2,  2) 1000000
( 12,   2,  2) 1000000
( 13,   2,  2) 1000000
( 14,   2,  2) 1000000
( 15,   2,  2) 1000000
( 16,   2,  2) 1000000
(  1,   3,  3) 1000000
(  2,   3,  3) 1000000
(  3,   3,  3) 1000000
(  4,   3,  3) 1000000
(  5,   3,  3) 1000000
(  6,   3,  3) 1000000
(  7,   3,  3) 1000000
(  8,   3,  3) 1000000
(  9,   3,  3) 1000000
( 10,   3,  3) 1000000
( 11,   3,  3) 1000000
( 12,   3,  3) 1000000
( 13,   3,  3) 1000000
( 14,   3,  3) 1000000
( 15,   3,  3) 1000000
( 16,   3,  3) 1000000
( 17,   3,  3) 1000000
( 18,   3,  3) 1000000
( 19,   3,  3) 1000000
( 20,   3,  3) 1000000
( 21,   3,  3) 1000000
( 22,   3,  3) 1000000
( 23,   3,  3) 1000000
( 24,   3,  3) 1000000
( 25,   3,  3) 1000000
( 26,   3,  3) 1000000
( 27,   3,  3) 1000000
( 28,   3,  3) 1000000
( 29,   3,  3) 1000000
( 30,   3,  3) 1000000
( 31,   3,  3) 1000000
( 32,   3,  3) 1000000
( 33,   3,  3) 1000000
( 34,   3,  3) 1000000
( 35,   3,  3) 1000000
( 36,   3,  3) 1000000
( 37,   3,  3) 1000000
( 38,   3,  3) 1000000
( 39,   3,  3) 1000000
( 40,   3,  3) 1000000
( 41,   3,  3) 1000000
( 42,   3,  3) 1000000
( 43,   3,  3) 1000000
( 44,   3,  3) 1000000
( 45,   3,  3) 1000000
( 46,   3,  3) 1000000
( 47,   3,  3) 1000000
( 48,   3,  3) 1000000
( 49,   3,  3) 1000000
( 50,   3,  3) 1000000
( 51,   3,  3) 1000000
( 52,   3,  3) 1000000
( 53,   3,  3) 1000000
( 54,   3,  3) 1000000
( 55,   3,  3) 1000000
( 56,   3,  3) 1000000
( 57,   3,  3) 1000000
( 58,   3,  3) 1000000
( 59,   3,  3) 1000000
( 60,   3,  3) 1000000
]
g:[
(  1)  29832
(  2)  51888
(  3)  57454
(  4)  68857
(  5)  72286
(  6)  36754
(  7)  65889
(  8)  63521
(  9)  45721
( 10)  43605
( 11)  42065
( 12)  52473
( 13)  48854
( 14)  65588
( 15)  45267
( 16)  73177
( 17)  31239
( 18)  57381
( 19)   9803
( 20)  97356
( 21)  78955
( 22)  67370
( 23) 167993
( 24)  35489
( 25)  74916
( 26)  53615
( 27)  24143
( 28)  59762
( 29)  74844
( 30)  63027
( 31)  68114
( 32)  81991
( 33) 194269
( 34)  37468
( 35)  37598
( 36)  10826
( 37) 131646
( 38) 110257
( 39)  69681
( 40)  38703
( 41)  55258
( 42)  18384
( 43)  75283
( 44)  57182
( 45)  19590
( 46)  66221
( 47)  83818
( 48)  51221
( 49)  65751
( 50)  57412
( 51)  55725
( 52)  82994
( 53)   1844
( 54)  56324
( 55)   7620
( 56)  48454
( 57)  54386
( 58)  43883
( 59)  11427
( 60) 114604
( 61)  23926
( 62)  99149
( 63)  61568
( 64)  20333
( 65)  21176
( 66)  24774
( 67)  50542
( 68)  57665
( 69)  29920
( 70)  17389
( 71)  50324
( 72)  22605
( 73)  93586
( 74)  72767
( 75)  55899
( 76)  79225
( 77)  77700
( 78)  27959
( 79)  98261
( 80)  41205
( 81)  27496
( 82)  20953
( 83)  58071
( 84)   8967
( 85)   3313
( 86) 130607
( 87)  26161
( 88)  39590
( 89)  40617
( 90)  80283
( 91) 100579
( 92)  78495
( 93)   8855
( 94)  59907
( 95)  21097
( 96)   5879
( 97)  78382
( 98)  28746
( 99)  20171
(100)  42636
(101)  81554
(102)  30888
(103)  16943
(104)  44164
(105)  61970
(106)  71597
(107)  75288
(108)  51022
(109)  91848
(110)  33370
(111)  31937
]
b:[
(  1,   1,   1)    -68
(  2,   1,   1)    -82
(  3,   1,   1)    -53
(  4,   1,   1)   -163
(  5,   1,   1)   -209
(  6,   1,   1)    -96
(  7,   1,   1)     -5
(  8,   1,   1)    -42
(  9,   1,   1)    -80
( 10,   1,   1)    -49
( 11,   1,   1)   -115
( 12,   1,   1)    -16
( 13,   1,   1)    -10
( 14,   1,   1)     -1
( 15,   1,   1)     -8
( 16,   1,   1)     30
( 17,   1,   1)     22
( 18,   1,   1)     73
( 19,   1,   1)     19
( 20,   1,   1)    103
( 21,   1,   1)      1
( 22,   1,   1)     29
( 23,   1,   1)     55
( 24,   1,   1)     16
( 25,   1,   1)    123
( 26,   1,   1)     18
( 27,   1,   1)     39
( 28,   1,   1)     49
( 29,   1,   1)     42
( 30,   1,   1)     49
( 31,   1,   1)     96
( 32,   1,   1)      5
( 33,   1,   1)     19
( 34,   1,   1)     47
( 35,   1,   1)     80
( 36,   1,   1)     13
( 37,   1,   1)      8
( 38,   1,   1)      1
( 39,   1,   1)     36
( 40,   1,   1)      2
( 41,   1,   1)      1
( 42,   1,   1)      4
( 43,   1,   1)      1
( 44,   1,   1)      9
( 45,   1,   1)      1
( 46,   1,   1)      2
( 47,   1,   1)      1
( 48,   1,   1)      1
( 49,   1,   1)      2
(  1,   2,   2)    356
(  2,   2,   2)    401
(  3,   2,   2)    243
(  4,   2,   2)   -111
(  5,   2,   2)    -89
(  6,   2,   2)   -102
(  7,   2,   2)    -69
(  8,   2,   2)    -70
(  9,   2,   2)    -30
( 10,   2,   2)    -60
( 11,   2,   2)   -106
( 12,   2,   2)    -31
( 13,   2,   2)    -73
( 14,   2,   2)   -125
( 15,   2,   2)    -55
( 16,   2,   2)    -79
(  1,   3,   3)    -89
(  2,   3,   3)   -307
(  3,   3,   3)   -249
(  4,   3,   3)   -150
(  5,   3,   3)   -179
(  6,   3,   3)   -228
(  7,   3,   3)    -39
(  8,   3,   3)    -97
(  9,   3,   3)     21
( 10,   3,   3)     50
( 11,   3,   3)     62
( 12,   3,   3)     34
( 13,   3,   3)     90
( 14,   3,   3)     35
( 15,   3,   3)     26
( 16,   3,   3)     31
( 17,   3,   3)     13
( 18,   3,   3)     22
( 19,   3,   3)     53
( 20,   3,   3)     78
( 21,   3,   3)     35
( 22,   3,   3)     49
( 23,   3,   3)     70
( 24,   3,   3)     67
( 25,   3,   3)     30
( 26,   3,   3)     34
( 27,   3,   3)     47
( 28,   3,   3)     33
( 29,   3,   3)     29
( 30,   3,   3)     36
( 31,   3,   3)     63
( 32,   3,   3)     44
( 33,   3,   3)     54
( 34,   3,   3)     28
( 35,   3,   3)     36
( 36,   3,   3)     35
( 37,   3,   3)     61
( 38,   3,   3)     28
( 39,   3,   3)     30
( 40,   3,   3)     32
( 41,   3,   3)     15
( 42,   3,   3)     15
( 43,   3,   3)     14
( 44,   3,   3)     17
( 45,   3,   3)     30
( 46,   3,   3)      0
( 47,   3,   3)      0
( 48,   3,   3)      0
( 49,   3,   3)      0
( 50,   3,   3)      0
( 51,   3,   3)      0
( 52,   3,   3)      0
( 53,   3,   3)      0
( 54,   3,   3)      0
( 55,   3,   3)      0
( 56,   3,   3)      0
( 57,   3,   3)      0
( 58,   3,   3)      0
( 59,   3,   3)      0
( 60,   3,   3)   -109
]
u:[
( 17,   1,   1)   2000
(  1,  17,   1)   2000
(  1,  16,   1)   2000
( 16,   1,   1)   2000
(  1,   4,   1)   2000
(  4,   1,   1)   2000
(  2,   3,   1)   2000
(  3,   2,   1)   2000
( 16,   2,   1)   2000
(  2,  16,   1)   2000
(  3,  21,   1)   2000
( 21,   3,   1)   2000
( 21,  20,   1)   2000
( 20,  21,   1)   2000
( 18,  16,   1)   2000
( 16,  18,   1)   2000
( 18,  19,   1)   2000
( 19,  18,   1)   2000
(  4,  18,   1)   2000
( 18,   4,   1)   2000
(  4,  26,   1)   2000
( 26,   4,   1)   2000
( 19,  20,   1)   2000
( 20,  19,   1)   2000
( 19,  23,   1)   2000
( 23,  19,   1)   2000
( 20,   2,   1)   2000
(  2,  20,   1)   2000
( 25,   4,   1)   2000
(  4,  25,   1)   2000
(  5,  20,   1)   2000
( 20,   5,   1)   2000
( 23,   5,   1)   2000
(  5,  23,   1)   2000
( 23,   6,   1)   2000
(  6,  23,   1)   2000
(  6,  18,   1)   2000
( 18,   6,   1)   2000
(  6,  25,   1)   2000
( 25,   6,   1)   2000
(  6,  27,   1)   2000
( 27,   6,   1)   2000
( 26,  28,   1)   2000
( 28,  26,   1)   2000
( 26,  30,   1)   2000
( 30,  26,   1)   2000
( 28,  10,   1)   2000
( 10,  28,   1)   2000
( 27,   5,   1)   2000
(  5,  27,   1)   2000
( 27,   8,   1)   2000
(  8,  27,   1)   2000
( 31,   6,   1)   2000
(  6,  31,   1)   2000
( 31,   9,   1)   2000
(  9,  31,   1)   2000
( 31,  11,   1)   2000
( 11,  31,   1)   2000
(  8,  31,   1)   2000
( 31,   8,   1)   2000
(  8,  34,   1)   2000
( 34,   8,   1)   2000
( 29,  22,   1)   2000
( 22,  29,   1)   2000
( 22,   5,   1)   2000
(  5,  22,   1)   2000
( 29,   8,   1)   2000
(  8,  29,   1)   2000
( 29,  33,   1)   2000
( 33,  29,   1)   2000
(  7,  24,   1)   2000
( 24,   7,   1)   2000
( 24,  26,   1)   2000
( 26,  24,   1)   2000
(  7,  30,   1)   2000
( 30,   7,   1)   2000
(  7,  32,   1)   2000
( 32,   7,   1)   2000
(  9,  25,   1)   2000
( 25,   9,   1)   2000
(  9,  28,   1)   2000
( 28,   9,   1)   2000
(  9,  10,   1)   2000
( 10,   9,   1)   2000
(  9,  35,   1)   2000
( 35,   9,   1)   2000
( 35,  11,   1)   2000
( 11,  35,   1)   2000
( 32,  10,   1)   2000
( 10,  32,   1)   2000
( 32,  36,   1)   2000
( 36,  32,   1)   2000
( 10,  30,   1)   2000
( 30,  10,   1)   2000
( 34,  11,   1)   2000
( 11,  34,   1)   2000
( 33,  34,   1)   2000
( 34,  33,   1)   2000
( 33,  37,   1)   2000
( 37,  33,   1)   2000
( 11,  39,   1)   2000
( 39,  11,   1)   2000
( 37,  39,   1)   2000
( 39,  37,   1)   2000
( 37,  13,   1)   2000
( 13,  37,   1)   2000
( 13,  45,   1)   2000
( 45,  13,   1)   2000
( 39,  40,   1)   2000
( 40,  39,   1)   2000
( 12,  41,   1)   2000
( 41,  12,   1)   2000
( 12,  49,   1)   2000
( 49,  12,   1)   2000
( 49,  14,   1)   2000
( 14,  49,   1)   2000
( 41,  38,   1)   2000
( 38,  41,   1)   2000
( 38,  12,   1)   2000
( 12,  38,   1)   2000
( 41,  14,   1)   2000
( 14,  41,   1)   2000
( 46,  44,   1)   2000
( 44,  46,   1)   2000
( 43,  45,   1)   2000
( 45,  43,   1)   2000
( 44,  43,   1)   2000
( 43,  44,   1)   2000
( 46,  15,   1)   2000
( 15,  46,   1)   2000
( 45,  46,   1)   2000
( 46,  45,   1)   2000
( 45,  47,   1)   2000
( 47,  45,   1)   2000
( 47,  48,   1)   2000
( 48,  47,   1)   2000
( 48,  46,   1)   2000
( 46,  48,   1)   2000
( 15,  42,   1)   2000
( 42,  15,   1)   2000
( 15,  14,   1)   2000
( 14,  15,   1)   2000
( 10,   1,   2)   2000
(  1,  10,   2)   2000
(  1,   4,   2)   2000
(  4,   1,   2)   2000
(  1,   6,   2)   2000
(  6,   1,   2)   2000
(  6,   2,   2)   2000
(  2,   6,   2)   2000
(  2,  14,   2)   2000
( 14,   2,   2)   2000
( 14,   8,   2)   2000
(  8,  14,   2)   2000
(  8,   9,   2)   2000
(  9,   8,   2)   2000
(  9,  16,   2)   2000
( 16,   9,   2)   2000
(  6,   5,   2)   2000
(  5,   6,   2)   2000
(  5,  11,   2)   2000
( 11,   5,   2)   2000
( 11,   6,   2)   2000
(  6,  11,   2)   2000
( 11,   3,   2)   2000
(  3,  11,   2)   2000
(  3,  12,   2)   2000
( 12,   3,   2)   2000
( 12,  13,   2)   2000
( 13,  12,   2)   2000
( 12,   7,   2)   2000
(  7,  12,   2)   2000
(  7,  14,   2)   2000
( 14,   7,   2)   2000
( 14,  15,   2)   2000
( 15,  14,   2)   2000
(  1,  17,   3)   2000
( 17,   1,   3)   2000
(  1,  47,   3)   2000
( 47,   1,   3)   2000
(  1,  51,   3)   2000
( 51,   1,   3)   2000
(  2,  12,   3)   2000
( 12,   2,   3)   2000
(  2,  13,   3)   2000
( 13,   2,   3)   2000
(  2,  20,   3)   2000
( 20,   2,   3)   2000
(  2,  31,   3)   2000
( 31,   2,   3)   2000
(  2,  50,   3)   2000
( 50,   2,   3)   2000
(  3,  15,   3)   2000
( 15,   3,   3)   2000
(  3,  33,   3)   2000
( 33,   3,   3)   2000
(  3,  48,   3)   2000
( 48,   3,   3)   2000
(  3,  53,   3)   2000
( 53,   3,   3)   2000
(  4,  35,   3)   2000
( 35,   4,   3)   2000
(  4,  36,   3)   2000
( 36,   4,   3)   2000
(  4,  38,   3)   2000
( 38,   4,   3)   2000
(  4,  54,   3)   2000
( 54,   4,   3)   2000
(  5,  11,   3)   2000
( 11,   5,   3)   2000
(  5,  20,   3)   2000
( 20,   5,   3)   2000
(  5,  23,   3)   2000
( 23,   5,   3)   2000
(  5,  25,   3)   2000
( 25,   5,   3)   2000
(  6,  23,   3)   2000
( 23,   6,   3)   2000
(  6,  24,   3)   2000
( 24,   6,   3)   2000
(  6,  37,   3)   2000
( 37,   6,   3)   2000
(  6,  56,   3)   2000
( 56,   6,   3)   2000
(  7,  39,   3)   2000
( 39,   7,   3)   2000
(  7,  41,   3)   2000
( 41,   7,   3)   2000
(  7,  42,   3)   2000
( 42,   7,   3)   2000
(  7,  43,   3)   2000
( 43,   7,   3)   2000
(  7,  44,   3)   2000
( 44,   7,   3)   2000
(  7,  57,   3)   2000
( 57,   7,   3)   2000
(  8,  45,   3)   2000
( 45,   8,   3)   2000
(  8,  59,   3)   2000
( 59,   8,   3)   2000
(  9,  10,   3)   2000
( 10,   9,   3)   2000
(  9,  12,   3)   2000
( 12,   9,   3)   2000
(  9,  46,   3)   2000
( 46,   9,   3)   2000
( 10,   9,   3)   2000
(  9,  10,   3)   2000
( 10,  12,   3)   2000
( 12,  10,   3)   2000
( 11,   5,   3)   2000
(  5,  11,   3)   2000
( 11,  13,   3)   2000
( 13,  11,   3)   2000
( 12,   2,   3)   2000
(  2,  12,   3)   2000
( 12,   9,   3)   2000
(  9,  12,   3)   2000
( 12,  10,   3)   2000
( 10,  12,   3)   2000
( 13,   2,   3)   2000
(  2,  13,   3)   2000
( 13,  11,   3)   2000
( 11,  13,   3)   2000
( 14,  48,   3)   2000
( 48,  14,   3)   2000
( 15,   3,   3)   2000
(  3,  15,   3)   2000
( 15,  27,   3)   2000
( 27,  15,   3)   2000
( 15,  28,   3)   2000
( 28,  15,   3)   2000
( 15,  48,   3)   2000
( 48,  15,   3)   2000
( 16,  53,   3)   2000
( 53,  16,   3)   2000
( 17,   1,   3)   2000
(  1,  17,   3)   2000
( 17,  18,   3)   2000
( 18,  17,   3)   2000
( 18,  17,   3)   2000
( 17,  18,   3)   2000
( 18,  34,   3)   2000
( 34,  18,   3)   2000
( 18,  52,   3)   2000
( 52,  18,   3)   2000
( 19,  21,   3)   2000
( 21,  19,   3)   2000
( 20,   2,   3)   2000
(  2,  20,   3)   2000
( 20,   5,   3)   2000
(  5,  20,   3)   2000
( 21,  19,   3)   2000
( 19,  21,   3)   2000
( 21,  56,   3)   2000
( 56,  21,   3)   2000
( 22,  55,   3)   2000
( 55,  22,   3)   2000
( 23,   5,   3)   2000
(  5,  23,   3)   2000
( 23,   6,   3)   2000
(  6,  23,   3)   2000
( 24,   6,   3)   2000
(  6,  24,   3)   2000
( 24,  58,   3)   2000
( 58,  24,   3)   2000
( 25,   5,   3)   2000
(  5,  25,   3)   2000
( 25,  59,   3)   2000
( 59,  25,   3)   2000
( 26,  46,   3)   2000
( 46,  26,   3)   2000
( 27,  15,   3)   2000
( 15,  27,   3)   2000
( 28,  15,   3)   2000
( 15,  28,   3)   2000
( 28,  47,   3)   2000
( 47,  28,   3)   2000
( 29,  51,   3)   2000
( 51,  29,   3)   2000
( 30,  50,   3)   2000
( 50,  30,   3)   2000
( 31,   2,   3)   2000
(  2,  31,   3)   2000
( 31,  32,   3)   2000
( 32,  31,   3)   2000
( 31,  37,   3)   2000
( 37,  31,   3)   2000
( 32,  31,   3)   2000
( 31,  32,   3)   2000
( 32,  49,   3)   2000
( 49,  32,   3)   2000
( 33,   3,   3)   2000
(  3,  33,   3)   2000
( 33,  35,   3)   2000
( 35,  33,   3)   2000
( 34,  18,   3)   2000
( 18,  34,   3)   2000
( 34,  36,   3)   2000
( 36,  34,   3)   2000
( 35,   4,   3)   2000
(  4,  35,   3)   2000
( 35,  33,   3)   2000
( 33,  35,   3)   2000
( 36,   4,   3)   2000
(  4,  36,   3)   2000
( 36,  34,   3)   2000
( 34,  36,   3)   2000
( 37,   6,   3)   2000
(  6,  37,   3)   2000
( 37,  31,   3)   2000
( 31,  37,   3)   2000
( 38,   4,   3)   2000
(  4,  38,   3)   2000
( 38,  42,   3)   2000
( 42,  38,   3)   2000
( 38,  57,   3)   2000
( 57,  38,   3)   2000
( 39,   7,   3)   2000
(  7,  39,   3)   2000
( 39,  54,   3)   2000
( 54,  39,   3)   2000
( 39,  58,   3)   2000
( 58,  39,   3)   2000
( 40,  57,   3)   2000
( 57,  40,   3)   2000
( 41,   7,   3)   2000
(  7,  41,   3)   2000
( 42,   7,   3)   2000
(  7,  42,   3)   2000
( 42,  38,   3)   2000
( 38,  42,   3)   2000
( 43,   7,   3)   2000
(  7,  43,   3)   2000
( 44,   7,   3)   2000
(  7,  44,   3)   2000
( 44,  45,   3)   2000
( 45,  44,   3)   2000
( 45,   8,   3)   2000
(  8,  45,   3)   2000
( 45,  44,   3)   2000
( 44,  45,   3)   2000
( 46,   9,   3)   2000
(  9,  46,   3)   2000
( 46,  26,   3)   2000
( 26,  46,   3)   2000
( 46,  47,   3)   2000
( 47,  46,   3)   2000
( 47,   1,   3)   2000
(  1,  47,   3)   2000
( 47,  28,   3)   2000
( 28,  47,   3)   2000
( 47,  46,   3)   2000
( 46,  47,   3)   2000
( 48,  14,   3)   2000
( 14,  48,   3)   2000
( 48,  15,   3)   2000
( 15,  48,   3)   2000
( 48,  49,   3)   2000
( 49,  48,   3)   2000
( 49,   3,   3)   2000
(  3,  49,   3)   2000
( 49,  32,   3)   2000
( 32,  49,   3)   2000
( 49,  48,   3)   2000
( 48,  49,   3)   2000
( 49,  50,   3)   2000
( 50,  49,   3)   2000
( 50,   2,   3)   2000
(  2,  50,   3)   2000
( 50,  30,   3)   2000
( 30,  50,   3)   2000
( 50,  49,   3)   2000
( 49,  50,   3)   2000
( 51,   1,   3)   2000
(  1,  51,   3)   2000
( 51,  29,   3)   2000
( 29,  51,   3)   2000
( 51,  52,   3)   2000
( 52,  51,   3)   2000
( 52,  18,   3)   2000
( 18,  52,   3)   2000
( 52,  51,   3)   2000
( 51,  52,   3)   2000
( 52,  53,   3)   2000
( 53,  52,   3)   2000
( 53,   3,   3)   2000
(  3,  53,   3)   2000
( 53,  16,   3)   2000
( 16,  53,   3)   2000
( 53,  52,   3)   2000
( 52,  53,   3)   2000
( 54,   4,   3)   2000
(  4,  54,   3)   2000
( 54,  39,   3)   2000
